id,name,language,functions,functions_with_kw,keywords/globals.json,keywords/builtins.json,keywords/global.json,keywords/inspect.json,keywords/locals.json,keywords/nonlocal.json,parse_error
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/styles/colorful.py,python,0,0,0,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/depends.py,python,10,1,1,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/_vendor/pyparsing/testing.py,python,12,0,0,0,0,0,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab06/mdp/game.py,python,55,2,0,0,2,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/_sitebuiltins.py,python,9,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/styles/monokai.py,python,0,0,0,0,0,0,0,0,none
127101709,tot_projects/0/127101709-aa0ca66c23ba379efaa869d68db5670cc388f2e5/ZZYuting-car-detection-using-retinanet-aa0ca66/Detectron/detectron/modeling/ResNet.py,python,15,2,2,0,0,0,0,0,none
710344635,tot_projects/0/710344635-e68a761565e967d9b31efc2b8dc83b75f9461265/Rahdyce-Robotics--e68a761/PRODUCTION/FLAGSHIP.py,python,12,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pdb.py,python,89,7,5,2,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/setuptools/dist.py,python,67,0,0,0,0,0,0,0,none
133431126,tot_projects/0/133431126-cc270113da3f429cebdbe806aa665c1a47ccf0c1/charlesq34-pointnet-autoencoder-cc27011/models/model_hierachy.py,python,3,0,0,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/utils/deprecation.py,python,5,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/ldap3/core/server.py,python,22,0,0,0,0,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/_distutils/cmd.py,python,30,0,0,0,0,0,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/scripts/build-all.py,python,29,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/asyncio/events.py,python,95,2,0,0,2,0,0,0,none
105887056,tot_projects/0/105887056-8518f4b10022ea2e9c15710bb693c68d298c67b7/mike84265-AIML-8518f4b/HW4/qlearningAgents.py,python,16,1,1,0,0,0,0,0,none
141088655,tot_projects/0/141088655-89a8aa0d5e9763a32ba49c04a81746e0be7cd973/howdykevin-Python-89a8aa0/WebScraping_Assignment/news_archivist.py,python,9,5,0,0,5,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/psutil/_common.py,python,36,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/testing/assertions.py,python,43,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_internal/utils/virtualenv.py,python,2,0,0,0,0,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/depends.py,python,10,1,1,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/cli/parser.py,python,17,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/mako/_ast_util.py,python,65,0,0,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/_vendor/pyparsing/core.py,python,254,1,0,0,1,0,0,1,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/werkzeug/debug/console.py,python,29,2,2,0,0,0,0,0,none
500871419,tot_projects/0/500871419-581dee668b263e5bb74db99202acabf30ecebb85/tedomi2705-kernel_xiaomi_sdm660-581dee6/tools/perf/scripts/python/netdev-times.py,python,31,4,0,0,4,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/passlib/handlers/argon2.py,python,26,1,0,0,1,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/cli/parser.py,python,17,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_internal/commands/configuration.py,python,11,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/debug.py,python,7,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/urllib/request.py,python,154,7,0,0,7,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/certifi/core.py,python,4,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/dns/asyncbackend.py,python,4,1,0,0,1,0,0,0,none
198152891,tot_projects/0/198152891-568f9ec942ed4f4365983f17d1d4b0f992250f3f/bkim724-master-568f9ec/login_system.py,python,14,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/timeit.py,python,9,3,3,0,0,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_vendor/html5lib/_tokenizer.py,python,73,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/styles/stata_light.py,python,0,0,0,0,0,0,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab03/isearch/searchAgents.py,python,32,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/alabaster/support.py,python,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/msilib/__init__.py,python,39,1,0,0,1,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/commands/inspect.py,python,3,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/sidebar.py,python,21,1,0,0,0,0,0,1,none
10711680,tot_projects/0/10711680-f48da0cde3fc9e6c19e9b7939dc9d90b5416fa17/morgancormier-corobot-f48da0c/corobot_msgs/src/corobot_msgs/msg/_videomode.py,python,6,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/idle_test/test_autocomplete.py,python,17,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/dialects/mysql/base.py,python,134,0,0,0,0,0,0,0,none
33257894,tot_projects/0/33257894-88424361ede6d9215835cd839cc51b02e5771ff7/BrainTech-pisak-8842436/pisak/app_manager.py,python,11,0,0,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/distlib/compat.py,python,76,0,0,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/backend/src/shared_data.py,python,6,4,0,0,4,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/styles/solarized.py,python,1,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/simplejson/__init__.py,python,8,1,0,0,1,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/setuptools/build_meta.py,python,18,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/_stata_builtins.py,python,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/pgadmin/misc/bgprocess/process_executor.py,python,23,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/setuptools/command/egg_info.py,python,49,0,0,0,0,0,0,0,none
105887056,tot_projects/0/105887056-8518f4b10022ea2e9c15710bb693c68d298c67b7/mike84265-AIML-8518f4b/HW2/layout.py,python,14,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/pkgutil.py,python,27,2,0,0,2,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/passlib/crypto/scrypt/__init__.py,python,8,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/gettext.py,python,46,3,0,0,3,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/commands/__init__.py,python,2,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/turtledemo/colormixer.py,python,4,1,0,0,1,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/rich/prompt.py,python,18,0,0,0,0,0,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab02/usearch/textDisplay.py,python,13,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/werkzeug/debug/tbtools.py,python,32,3,3,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/mako/pyparser.py,python,20,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_internal/commands/list.py,python,12,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/urbi.py,python,1,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/json/encoder.py,python,7,0,0,0,0,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/network/auth.py,python,11,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/perl.py,python,8,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pyparsing.py,python,333,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/flask/app.py,python,78,2,2,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/web/pgadmin/misc/file_manager/__init__.py,python,45,1,0,0,1,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/urllib3/util/wait.py,python,9,1,0,0,1,0,0,0,none
10711680,tot_projects/0/10711680-f48da0cde3fc9e6c19e9b7939dc9d90b5416fa17/morgancormier-corobot-f48da0c/phidget_motor/node/PhidgetMotor.py,python,15,8,0,0,8,0,0,0,none
99843425,tot_projects/0/99843425-d97cbfa3b89485a3bbe968b7d712c4d849c43c26/lozuwa-automatic_digital_microscope_open_source_version-d97cbfa/MicroscopeProt6/mqttserver.py,python,8,3,0,0,3,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py,python,250,6,6,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/idlelib/pyshell.py,python,88,3,0,0,3,0,0,0,none
127101709,tot_projects/0/127101709-aa0ca66c23ba379efaa869d68db5670cc388f2e5/ZZYuting-car-detection-using-retinanet-aa0ca66/Detectron/detectron/core/rpn_generator.py,python,7,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/distutils/util.py,python,16,2,0,0,2,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_internal/utils/deprecation.py,python,3,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/werkzeug/exceptions.py,python,23,1,1,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/concurrent/futures/__init__.py,python,2,1,0,0,1,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/req/req_install.py,python,37,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/lib2to3/pgen2/token.py,python,3,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/dataclasses.py,python,42,11,11,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_vendor/colorama/initialise.py,python,8,3,0,0,3,0,0,0,none
428375470,tot_projects/0/428375470-dd22e9d39ef5e2c6c8e8fb50ec61909f52c3f30e/StringSuzana-chat_server-dd22e9d/venv/Lib/site-packages/pip/_internal/configuration.py,python,24,2,0,0,2,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/_lasso_builtins.py,python,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/ftplib.py,python,56,2,0,0,2,0,0,0,none
10711680,tot_projects/0/10711680-f48da0cde3fc9e6c19e9b7939dc9d90b5416fa17/morgancormier-corobot-f48da0c/corobot_msgs/src/corobot_msgs/msg/_GPSStatus.py,python,6,0,0,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pip/_internal/resolution/resolvelib/factory.py,python,20,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/sysconfig.py,python,27,2,1,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/passlib/apps.py,python,4,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pyasn1/debug.py,python,16,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/dialects/firebird/base.py,python,40,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/virtualenv/create/via_global_ref/builtin/cpython/mac_os.py,python,15,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pip/_internal/commands/wheel.py,python,2,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/wheel/bdist_wheel.py,python,12,0,0,0,0,0,0,0,none
763189234,tot_projects/0/763189234-3366aaa0ff94a444d6cfa84651dfa244d6ec25e1/TahlilMahfuz-CSE-4618_Artificial-Intelligence-Lab-3366aaa/Lab05/multiagent/multiAgents.py,python,18,1,1,0,0,0,0,0,none
6443219,tot_projects/0/6443219-0af2d7e438accd01a0d6d5763b7a3211dc246f00/simkovic-Chase-0af2d7e/code/Pixel.py,python,28,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/jinja2/ext.py,python,30,3,3,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/paramiko/transport.py,python,108,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/installers.py,python,1,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/babel/localtime/_win32.py,python,3,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/styles/lovelace.py,python,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/pygments/lexers/typoscript.py,python,0,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/testing/config.py,python,14,1,0,0,1,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/babel/messages/extract.py,python,8,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/ctypes/__init__.py,python,27,2,2,0,0,0,0,0,none
770928505,tot_projects/0/770928505-9b13aa338b619080c86e23e0492a5a82deecfa1c/epfl-cs358-2024sp-exoskeleton-9b13aa3/pvenv/Lib/site-packages/pkg_resources/_vendor/pyparsing/helpers.py,python,16,1,0,0,0,0,0,1,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/flask/wrappers.py,python,11,0,0,0,0,0,0,0,none
322764981,tot_projects/0/322764981-73991d3b6174a29261cd6b86bc5f1c16a8b13021/star-eyes-student_edit-73991d3/成绩管理系统1/schema/pgsql/pgAdmin 4/venv/Lib/site-packages/sqlalchemy/orm/__init__.py,python,11,1,0,0,1,0,0,0,none
